cohort,trades,win_rate,profit_factor,average_r,net_pnl,max_drawdown,full_loss_pct,breakeven_pct,partial_lock_pct,full_tp_pct
0.00-0.10,178,0.3707865168539325842696629213,1.811359297441771668575792283,0.1135705380254417500432500030,212.494999999999999999999999,48.331785714285714285714286,0.1966292134831460674157303371,0.4325842696629213483146067416,0.1910112359550561797752808989,0.1797752808988764044943820225
0.10-0.25,334,0.3742514970059880239520958084,1.889990731779334328505109834,0.1238648027537945882912992666,387.533750000000000000000002,79.041785714285714285714285,0.1886227544910179640718562874,0.4371257485029940119760479042,0.1946107784431137724550898204,0.1796407185628742514970059880
0.25-0.50,589,0.3327674023769100169779286927,1.467469139186064154903451468,0.05225970443026326441812226207,420.320535714285714285714285,86.685892857142857142857143,0.2173174872665534804753820034,0.4499151103565365025466893039,0.1833616298811544991511035654,0.1494057724957555178268251273
0.50-0.75,480,0.31875,1.166829046225166960724774081,0.01429542822920536391331929775,124.205535714285714285714283,133.901428571428571428571428,0.2458333333333333333333333333,0.4354166666666666666666666667,0.1833333333333333333333333333,0.1354166666666666666666666667
0.75+,726,0.3402203856749311294765840220,1.206572334282193002135662641,0.03580701230174162119496861985,253.212678571428571428571415,142.717500000000000000000001,0.2465564738292011019283746556,0.4132231404958677685950413223,0.1914600550964187327823691460,0.1487603305785123966942148760
