entry_timestamp,exit_timestamp,direction,realized_r,pnl,outcome,pullback_depth_atr,trend_strength,atr_strength,spread,london_subwindow,pre_entry_extension_atr,segment
2024-09-11T10:10:00+00:00,2024-09-11T10:25:00+00:00,buy,0.9677631578947368421052631579,1.83875,full TP,0.7637739109627638620100305476,0.001811940550644371082438955801,0.0006870688494467808745376640451,0.33,mid,-0.2623329887725621329034023055,early
2024-09-11T10:25:00+00:00,2024-09-11T10:30:00+00:00,buy,-1.074492099322799097065462754,-2.380,full loss,0.3663735671397540321812451797,0.001811940550644371082438955801,0.0005979816705618371262967809029,0.33,mid,0.9899591360738565538300969757,early
2024-09-12T09:40:00+00:00,2024-09-12T09:50:00+00:00,buy,-1.114017769002961500493583404,-1.612142857142857142857143,full loss,1.460441282488163602326999889,0.002005204947955137010102329181,0.0005090797709566445545481101654,0.33,mid,-0.4777114774742360257253285794,early
2024-09-12T10:05:00+00:00,2024-09-12T10:20:00+00:00,sell,-0.08396946564885496183206106870,-0.165,full loss,0.2331814545064132940892895822,0.001212202905567600161122210170,0.0005096686557467909330655987570,0.33,mid,1.170718266942054672484526574,early
2024-09-13T09:00:00+00:00,2024-09-13T09:10:00+00:00,sell,-0.09348441926345609065155807365,-0.165,full loss,0.4383282753436174082173157433,0.001354822294652354179489051194,0.0005073890090021887587310988548,0.33,mid,0.7904155535099207157541598465,early
2024-09-13T09:30:00+00:00,2024-09-13T09:55:00+00:00,sell,-0.05007587253414264036418816388,-0.165,full loss,1.048793475144986718327970995,0.001354822294652354179489051194,0.0007890106463539578600383090560,0.33,mid,0.1269298840646110233798624559,early
2024-09-13T10:00:00+00:00,2024-09-13T10:15:00+00:00,buy,-1.041931385006353240152477764,-4.100,full loss,0.6093276873664391842036175128,0.0005253400552781258722335561581,0.0008766050465974541743031240178,0.33,mid,1.065164698420362846253235279,early
2024-09-13T10:20:00+00:00,2024-09-13T10:30:00+00:00,buy,-0.06842417061611374407582937173,-0.165,full loss,0.6781118920067685761752216853,0.0005253400552781258722335561581,0.0008757698838748626475372905321,0.33,mid,-0.3887637203056556985917558665,early
2024-09-13T10:30:00+00:00,2024-09-13T10:45:00+00:00,buy,1.032201914708442123585726833,2.541428571428571428571429,full TP,0.5796243643395919253829559702,0.0005253400552781258722335561581,0.0008950802315853106646471697262,0.33,mid,0.3911467799390150397911733831,early
2024-09-13T10:45:00+00:00,2024-09-13T12:50:00+00:00,buy,-0.03206997084548104956268221574,-0.165,breakeven,0.6249292191843371691308567098,0.0005253400552781258722335561581,0.0008615059680131171231258771380,0.33,mid,1.624103038880178959901401355,early
2024-09-16T09:30:00+00:00,2024-09-16T09:40:00+00:00,buy,-0.07728337236533957845433255269,-0.165,full loss,0.6478736030429136857085100057,0.001449975013472164835268695652,0.0005047029261731928517067458001,0.33,mid,0.2783155713693334438704949153,early
2024-09-16T10:00:00+00:00,2024-09-16T10:20:00+00:00,sell,0.4573091849935316946959896507,1.76750,partial lock,0.1500121424365432455866023408,0.0005248120677058010244543553859,0.0005905586917466105082951930846,0.33,mid,2.275081490522258252540738483,early
2024-09-16T10:35:00+00:00,2024-09-16T10:40:00+00:00,sell,-1.081424039478322171307719405,-2.191428571428571428571429,full loss,0.3810580486309231897564912510,0.0005248120677058010244543553859,0.0007211010321761589499263680026,0.33,mid,0.2528636704788235485397481965,early
2024-09-16T10:45:00+00:00,2024-09-16T10:50:00+00:00,sell,0.9912991040661612680909716052,2.054821428571428571428571,full TP,0.6748262864066202142361021340,0.0005248120677058010244543553859,0.0007385377339970126687839372053,0.33,mid,-0.5542721868184509892267423436,early
2024-09-16T10:50:00+00:00,2024-09-16T11:15:00+00:00,sell,-1.063097514340344168260038241,-2.780,full loss,0.8118339198766836235049353187,0.0005248120677058010244543553859,0.0007895961439820545324865970621,0.33,mid,0.3899880843279414640914206727,early
2024-09-17T07:30:00+00:00,2024-09-17T07:45:00+00:00,sell,0.4308176100628930817610062893,1.02750,partial lock,0.6671088692313698092905586779,0.0008440186234333627497299721007,0.0005031059516186706360756072612,0.33,open,0.9372988442672527802411217634,early
2024-09-17T07:55:00+00:00,2024-09-17T08:10:00+00:00,sell,0.8834228515624999999999997933,1.292321428571428571428571,full TP,0.6582407195077083115876245459,0.0008440186234333627497299721007,0.0005036662020851836205644387823,0.33,open,0.1045550977735244897332340121,early
2024-09-17T09:15:00+00:00,2024-09-17T09:35:00+00:00,buy,0.4390018484288354898336414048,1.18750,partial lock,0.1150391804618167752012170347,0.001185911683830000556670259802,0.0005259583392326206994195101233,0.33,mid,1.754571755395175864125807150,early
2024-09-17T09:40:00+00:00,2024-09-17T09:50:00+00:00,buy,-0.01369863013698630136986301370,-0.025,breakeven,0.2943053868726647770049877133,0.001185911683830000556670259802,0.0005666040114790491881898838945,0.33,mid,0.8388004151751167929608825939,early
2024-09-17T10:00:00+00:00,2024-09-17T10:10:00+00:00,buy,-0.01577998196573489630297565090,-0.025,breakeven,0.5322492843955672819138950177,0.0007818989740169788417047046896,0.0005490700626663859141836928125,0.33,mid,0.1793762817846038303155966784,early
2024-09-17T10:15:00+00:00,2024-09-17T10:30:00+00:00,buy,0.3935974205435283279594656644,0.610357142857142857142857,partial lock,1.071337048964336340460161855,0.0007818989740169788417047046896,0.0005363003458860787487947064393,0.33,mid,-0.2991721005107280930374814432,early
2024-09-17T10:40:00+00:00,2024-09-17T10:50:00+00:00,buy,-1.113013698630136986301369863,-1.625,full loss,0.6130134760604277747492772201,0.0007818989740169788417047046896,0.0005009613041241300874651358011,0.33,mid,0.3213494583025065881850857143,early
2024-09-18T08:45:00+00:00,2024-09-18T09:00:00+00:00,sell,-1.113013698630136986301369863,-1.625,full loss,0.5934883615067056954108440154,0.0003122115583506484329229901346,0.0005044976255497855398124593383,0.33,open,0.1787124106940665053613567568,early
2024-09-18T10:20:00+00:00,2024-09-18T10:30:00+00:00,sell,-0.1089108910891089108910891089,-0.165,full loss,0.8409945584991191261168628696,0.001981473659864025915501250662,0.0005172639986480536864996597897,0.33,mid,0.1520199498297363279400957550,early
2024-09-18T10:35:00+00:00,2024-09-18T10:45:00+00:00,sell,-0.1105263157894736842105263264,-0.165,full loss,0.4176424399206041788621484669,0.001981473659864025915501250662,0.0005167664154646311055020751272,0.33,mid,0.09446084141344638595764712210,early
2024-09-19T08:40:00+00:00,2024-09-19T09:00:00+00:00,buy,1.097439544807965860597439545,3.8575,full TP,0.5151388472115598936129859329,0.002340734031850790163071134105,0.0005451332547956167063059859075,0.33,open,1.875279093665096579373762284,early
2024-09-19T09:20:00+00:00,2024-09-19T09:35:00+00:00,buy,-1.055649241146711635750421585,-3.130,full loss,0.3912869413825308329027880548,0.003181562747053574927947302142,0.0008491029825573629477397067049,0.33,mid,0.8880864267636832663139221278,early
2024-09-19T09:40:00+00:00,2024-09-19T09:50:00+00:00,buy,-0.06414884754234934740349902448,-0.165,full loss,0.5888942045438590011804452819,0.003181562747053574927947302142,0.0009349979441143127931579236497,0.33,mid,-0.3479446496477165679460239169,early
2024-09-19T09:50:00+00:00,2024-09-19T10:00:00+00:00,buy,-0.06592465753424657534246575719,-0.165,full loss,0.5470446371745669734159081576,0.003181562747053574927947302142,0.0009076201827219953556911640001,0.33,mid,0.3127170493515558496821670027,early
2024-09-19T10:15:00+00:00,2024-09-19T10:30:00+00:00,buy,-0.05007587253414264036418816388,-0.165,full loss,0.3857345399018027656344641342,0.003880603598620988219505525036,0.0008092116085587005202549376585,0.33,mid,1.113923228749805721702975975,early
2024-09-19T10:40:00+00:00,2024-09-19T10:55:00+00:00,buy,1.059502664298401420959147425,2.9825,full TP,0.3203820458698915842127659776,0.003880603598620988219505525036,0.0008168659144081749704090253304,0.33,mid,0.9368189029610131938285759403,early
2024-09-20T09:30:00+00:00,2024-09-20T09:35:00+00:00,buy,-1.066937119675456389452332657,-2.630,full loss,0.2484414008801198706454474593,0.001372478844509988489735087976,0.0005244828253167227873363635566,0.33,mid,1.438305587071687358270215191,early
2024-09-20T09:40:00+00:00,2024-09-20T09:45:00+00:00,buy,1.033333333333333333333333333,2.5575,full TP,0.5191466996166690870974766940,0.001372478844509988489735087976,0.0005717692700806136971848400088,0.33,mid,1.008003708840803281955863047,early
2024-09-20T09:45:00+00:00,2024-09-20T09:55:00+00:00,buy,0.4691300280636108512628624883,2.50750,partial lock,0.7632277981711125073457654885,0.001372478844509988489735087976,0.0006600618399724667759725414275,0.33,mid,2.252156817213502877269619127,early
2024-09-20T10:00:00+00:00,2024-09-20T10:10:00+00:00,buy,1.055353901996370235934664247,2.9075,full TP,0.05457160294355463441306099011,0.003372066658632993578059224288,0.0008306540399942100946123175850,0.33,mid,1.142128067023442065256906007,early
2024-09-20T10:10:00+00:00,2024-09-20T10:20:00+00:00,buy,-0.05739130434782608695652173913,-0.165,full loss,0.005021809982697137972696879925,0.003372066658632993578059224288,0.0008690660156021041641217338810,0.33,mid,1.190692025504223757079304381,early
2024-09-20T10:35:00+00:00,2024-09-20T11:00:00+00:00,buy,-0.06381215469613259668508287998,-0.165,full loss,0.2809329803375033685613169666,0.003372066658632993578059224288,0.0009285333447310869895189983568,0.33,mid,0.09912013267518474002528675124,early
2024-09-23T07:05:00+00:00,2024-09-23T08:10:00+00:00,buy,-1.066132264529058116232464930,-2.660,full loss,0.3600550585078153127739098301,0.002317022627150089178545584246,0.0005276521786359254280554537185,0.33,open,1.318792085084567600247191559,early
2024-09-23T09:10:00+00:00,2024-09-23T09:15:00+00:00,buy,-1.087533156498673740053050398,-2.050,full loss,0.6329799776458427350675556963,0.002347033170453216330811520459,0.0005579784121575183380392953716,0.33,mid,0.2667279094038164664903800390,early
2024-09-23T09:25:00+00:00,2024-09-23T09:40:00+00:00,buy,-1.075514874141876430205949657,-2.350,full loss,0.6705286568314632601278037981,0.002347033170453216330811520459,0.0005867342085882234644766271071,0.33,mid,0.003857633117587226208462992126,early
2024-09-23T10:05:00+00:00,2024-09-23T10:25:00+00:00,sell,0.4571984435797665369649805447,1.76250,partial lock,0.2497048467743966403380764706,0.0004005801311500760613808970568,0.0006485529638870449637954845454,0.33,mid,1.920883388519721006720747059,early
2024-09-23T10:35:00+00:00,2024-09-23T10:55:00+00:00,sell,-0.03499469777306468716861081654,-0.165,breakeven,0.4541325878077935616909864217,0.0004005801311500760613808970568,0.0007280910414214434555102508991,0.33,mid,1.935214749026414990447048087,early
2024-09-24T07:10:00+00:00,2024-09-24T07:25:00+00:00,buy,0.9354838709677419354838709677,1.5950,full TP,1.031084004421211451607143119,0.001918427336563238796045551670,0.0005026055200353261429732330692,0.33,open,0.1324346140353454830933425796,early
2024-09-24T07:35:00+00:00,2024-09-24T07:50:00+00:00,buy,0.8885411651420317766008666987,1.318214285714285714285714,full TP,0.09709606161283021957050314190,0.001918427336563238796045551670,0.0005003287642421591218932050152,0.33,open,0.4641173728400408530188793065,early
2024-09-24T09:25:00+00:00,2024-09-24T09:40:00+00:00,sell,0.4422500000000000000000001779,1.263571428571428571428572,partial lock,0.1706014462321619267213176970,0.0006611642325815989434738713585,0.001024758424552874707037091415,0.33,mid,0.5908737461265539130239728310,early
2024-09-24T09:50:00+00:00,2024-09-24T10:10:00+00:00,sell,-0.05632772494513533284564739758,-0.165,full loss,0.6958793496742575957912025841,0.0006611642325815989434738713585,0.001051771051999343390475030901,0.33,mid,-0.3305046726716736164630372093,early
2024-09-24T10:25:00+00:00,2024-09-24T10:35:00+00:00,sell,1.067291311754684838160136286,3.1325,full TP,0.6746126090229895777658386473,0.0006760693374257557055939835351,0.0007878481089742369862335912553,0.33,mid,0.6635516421847398908331951691,early
2024-09-24T10:55:00+00:00,2024-09-24T11:05:00+00:00,sell,-0.07373124800510692626875199960,-0.165,full loss,0.9219249719557260651645503101,0.0006760693374257557055939835351,0.0007885033923035330494866033220,0.33,mid,-0.6421179423209913994167901447,early
2024-09-25T07:00:00+00:00,2024-09-25T07:10:00+00:00,sell,-0.08136667840789010214864389443,-0.165,full loss,0.1269159475510249460069249233,0.001375423769964185457855032896,0.0006999827688290802043906741253,0.33,open,-0.003449689882313289565207131902,early
2024-09-25T07:10:00+00:00,2024-09-25T07:20:00+00:00,sell,0.9019471488178025034770510713,1.389642857142857142857142,full TP,0.1474551266212237358223279335,0.001375423769964185457855032896,0.0005171391625245412873596796853,0.33,open,0.8120464310111750180717530632,early
2024-09-25T08:40:00+00:00,2024-09-25T08:50:00+00:00,sell,-0.06918238993710691823899371069,-0.165,full loss,0.4293264660891749144927949253,0.0004739940250307435104314314943,0.0005404594389224368106117194194,0.33,open,1.116942190627242995954966268,early
2024-09-25T08:55:00+00:00,2024-09-25T09:00:00+00:00,sell,-1.079136690647482014388489209,-2.250,full loss,0.4645399312370861577609081287,0.0004739940250307435104314314943,0.0006349516985092344880386067837,0.33,open,0.07483348112531858398337637596,early
2024-09-25T09:05:00+00:00,2024-09-25T09:15:00+00:00,sell,-0.03712035995500562429696287964,-0.165,breakeven,0.9362434585031383403376119350,0.002190290703172515398657116728,0.0007617813848819749935576750820,0.33,mid,1.179575750536409682261258121,early
2024-09-25T09:30:00+00:00,2024-09-25T09:55:00+00:00,sell,-0.06560636182902584493041749503,-0.165,full loss,0.4765333623317803156525646809,0.002190290703172515398657116728,0.0008849790806008819663858584109,0.33,mid,0.4426155738384324503048821277,early
2024-09-25T10:00:00+00:00,2024-09-25T10:10:00+00:00,sell,-0.05418719211822660098522167488,-0.165,full loss,0.2978092182999563003389384248,0.002369419699395726356607097411,0.0007896809990312743830499402556,0.33,mid,1.076892452344435107775620048,early
2024-09-25T10:15:00+00:00,2024-09-25T10:35:00+00:00,sell,-1.060998151571164510166358595,-2.870,full loss,0.6787637318118400337478541298,0.002369419699395726356607097411,0.0007302642845833454505504447826,0.33,mid,0.6324457077161835650722048673,early
2024-09-25T10:35:00+00:00,2024-09-25T10:50:00+00:00,sell,-1.079765193370165745856353608,-2.233571428571428571428571,full loss,0.6007408141698717380973609004,0.002369419699395726356607097411,0.0007173381023082944203208291300,0.33,mid,0.09269258170254852456680420261,early
2024-09-26T09:15:00+00:00,2024-09-26T09:25:00+00:00,buy,-0.07158351409978308026030368764,-0.165,full loss,1.288541170133857767303665351,0.0008398715188899332244881072530,0.0005851147243757881191904740421,0.33,mid,-0.1191974344752987952981582378,early
2024-09-26T09:35:00+00:00,2024-09-26T09:50:00+00:00,buy,-0.08514559528197567268706229894,-0.165,full loss,0.1790257725029934899139233682,0.0008398715188899332244881072530,0.0006662997812109904565039395445,0.33,mid,0.04659872387089853264852626913,early
2024-09-26T09:50:00+00:00,2024-09-26T10:00:00+00:00,buy,-0.09673366834170854271356785540,-0.165,full loss,0.004305289218898654436560500695,0.0008398715188899332244881072530,0.0005789003309152100224635872498,0.33,mid,0.3656529861635770062032169679,early
2024-09-26T10:20:00+00:00,2024-09-26T10:30:00+00:00,buy,-0.09474979491386382280557831959,-0.165,full loss,1.006446216189596589382739466,0.0002639782206620268984174770815,0.0005924574555415308112774692750,0.33,mid,-0.2135146348574715327447693702,early
2024-09-26T10:30:00+00:00,2024-09-26T10:50:00+00:00,buy,1.062171628721541155866900175,3.0325,full TP,0.6696932616041422525874985689,0.0002639782206620268984174770815,0.0005997689977366499092567746268,0.33,mid,1.014564341258111772457224150,early
2024-09-26T10:50:00+00:00,2024-09-26T11:00:00+00:00,buy,-0.06358381502890173410404624277,-0.165,full loss,0.1640587102830057519085321412,0.0002639782206620268984174770815,0.0005993889822819866596429817365,0.33,mid,1.356728057709841811792853643,early
2024-09-27T08:50:00+00:00,2024-09-27T08:55:00+00:00,sell,-1.092957746478873239436619718,-1.940,full loss,0.2796425686666294174787659259,0.0002612518112746571519806008156,0.0005793006232309204925986299541,0.33,open,0.6277648387407779899286414814,early
2024-09-27T09:05:00+00:00,2024-09-27T09:15:00+00:00,sell,-1.087699316628701594533029593,-2.046428571428571428571429,full loss,0.8743734465646237933144230547,0.0006421445968962833433526773217,0.0006438796333610570451096229859,0.33,mid,-0.4723759434435251665978188099,early
2024-09-27T09:25:00+00:00,2024-09-27T09:35:00+00:00,sell,-0.07919094960575934178950978660,-0.165,full loss,1.255646150012026950926858451,0.0006421445968962833433526773217,0.0007191640347297860286187659511,0.33,mid,-0.3852068350455340246424206254,early
2024-09-27T09:35:00+00:00,2024-09-27T09:45:00+00:00,sell,-0.04789550072568940493468795356,-0.165,breakeven,0.8246929060557574110475919222,0.0006421445968962833433526773217,0.0007695358134250774358809470219,0.33,mid,0.7741928878161088842170320336,early
2024-09-27T09:50:00+00:00,2024-09-27T10:00:00+00:00,sell,-1.077647058823529411764705882,-2.290,full loss,0.05696123811598480558564795918,0.0006421445968962833433526773217,0.0007354044724598529191055080294,0.33,mid,0.3971203945370764189041479592,early
2024-09-27T10:10:00+00:00,2024-09-27T10:25:00+00:00,sell,1.006012349691257718557035944,2.211071428571428571428571,full TP,0.6831976705371376630160253689,0.001782077250083137058574811686,0.0007624291216848665588300061670,0.33,mid,0.2465282605942748457682332396,early
2024-09-27T10:25:00+00:00,2024-09-27T10:40:00+00:00,sell,-0.04109589041095890410958904110,-0.165,breakeven,0.004589283111362737746355296342,0.001782077250083137058574811686,0.0008510332326867591355949210595,0.33,mid,1.694654096459885685961084804,early
2024-09-27T10:55:00+00:00,2024-09-27T11:05:00+00:00,sell,-0.05365853658536585365853658537,-0.165,full loss,0.8751175418953806525580047557,0.001782077250083137058574811686,0.0008342054246941961605105594538,0.33,mid,0.4340084221149021237916096401,early
2024-09-30T09:00:00+00:00,2024-09-30T09:05:00+00:00,buy,-1.087533156498673740053050398,-2.050,full loss,0.3560329881486766154681903704,0.0005927505276905727334423173159,0.0005078395377531674140058382738,0.33,mid,0.2884114562957678289762540741,early
2024-09-30T09:10:00+00:00,2024-09-30T09:20:00+00:00,buy,-1.076566125290023201856148492,-2.320,full loss,1.245910123646926903385201282,0.0005927505276905727334423173159,0.0005869935769356677616354544120,0.33,mid,0.02973090199409873764043974359,early
2024-09-30T09:20:00+00:00,2024-09-30T09:25:00+00:00,buy,0.9604704974932510605476283872,1.778928571428571428571429,full TP,0.7267038686696562907128198985,0.0005927505276905727334423173159,0.0006349421401582355382653445246,0.33,mid,0.1149557418299203392617779001,early
2024-09-30T09:25:00+00:00,2024-09-30T10:25:00+00:00,buy,-0.04441453566621803499327052490,-0.165,breakeven,0.7670586290777036016618281528,0.0005927505276905727334423173159,0.0006965142590678474190560714124,0.33,mid,1.149640175395879121053173776,early
2024-09-30T10:40:00+00:00,2024-09-30T10:45:00+00:00,buy,-1.093902439024390243902439017,-1.922142857142857142857143,full loss,1.287555278545000174111542396,0.001094052582657139553988315172,0.0005993904449257256012593384170,0.33,mid,-0.7222793700658615469244629880,early
2024-10-01T10:30:00+00:00,2024-10-01T10:40:00+00:00,buy,-0.1106851940584571154767609220,-0.165,full loss,0.6485735164220505850844408404,0.002085784671657619893761467737,0.0005016305696263771191594228439,0.33,mid,-0.1431855853875678264637511853,early
2024-10-01T10:40:00+00:00,2024-10-01T10:50:00+00:00,buy,-0.06534653465346534653465346535,-0.165,full loss,1.144851915107793802626138250,0.002085784671657619893761467737,0.0005311297123578701212250887737,0.33,mid,0.5357177695310668280961404884,early
2024-10-01T10:50:00+00:00,2024-10-01T11:00:00+00:00,buy,-0.07764705882352941176470588235,-0.165,full loss,0.05516278178861180064102728579,0.002085784671657619893761467737,0.0005640135082450189156469064844,0.33,mid,1.258384369958635686194779320,early
2024-10-02T08:25:00+00:00,2024-10-02T09:15:00+00:00,sell,-0.02572096648480124707716289945,-0.165,breakeven,0.4459211689677249702943630037,0.001513146218975497394367789847,0.0006354778351154752468306992145,0.33,open,3.266425033832444736960622146,early
2024-10-02T09:15:00+00:00,2024-10-02T09:30:00+00:00,sell,-0.06945279615153337342152736855,-0.165,full loss,0.4350283006872887557561358319,0.003045019314218332503024951566,0.0008348902665552400626477917626,0.33,mid,0.04445473646941560611785447495,early
2024-10-02T09:30:00+00:00,2024-10-02T09:45:00+00:00,sell,-1.069327731092436974789915966,-2.545,full loss,0.2883335211463120569532162528,0.003045019314218332503024951566,0.0008364361400832282281148277659,0.33,mid,-0.05808521414856939329633137698,early
2024-10-02T09:45:00+00:00,2024-10-02T10:00:00+00:00,sell,-1.077283372365339578454332553,-2.300,full loss,0.7135311291223018861837914983,0.003045019314218332503024951566,0.0006280803986058718640476963555,0.33,mid,-0.04028080709568101885875929582,early
2024-10-02T10:10:00+00:00,2024-10-02T10:20:00+00:00,sell,-0.09322033898305084745762711864,-0.165,full loss,1.618282168618472393870392523,0.002597223311172071812817007352,0.0006049846209516916953139135155,0.33,mid,-1.150992448992304169571327103,early
2024-10-02T10:25:00+00:00,2024-10-02T10:30:00+00:00,sell,-1.094093686354378818737270899,-1.918571428571428571428571,full loss,0.7530349097902621195079629494,0.002597223311172071812817007352,0.0005988417366841185232735101929,0.33,mid,-0.2494377874881038461266679855,early
2024-10-02T10:35:00+00:00,2024-10-02T11:00:00+00:00,sell,-1.091052424122979897516752062,-1.977142857142857142857143,full loss,0.9022356440924241984746477017,0.002597223311172071812817007352,0.0006206592876575467970643300163,0.33,mid,-0.5440396336847919348146303556,early
2024-10-03T09:25:00+00:00,2024-10-03T09:35:00+00:00,sell,0.3927078495123084068741287871,0.603928571428571428571428,partial lock,1.408094002295259616136642664,0.0009613831057521543162046887308,0.0005169648942642718084142088420,0.33,mid,-0.5704249076022315204030318418,early
2024-10-03T09:45:00+00:00,2024-10-03T10:00:00+00:00,sell,-0.09842351938645078824030674944,-0.165,full loss,0.7923971782222678692351864842,0.0009613831057521543162046887308,0.0005690062612201258267531900382,0.33,mid,-0.1903177831372017066642980152,early
2024-10-03T10:05:00+00:00,2024-10-03T10:15:00+00:00,buy,-1.080291970802919708029197080,-2.220,full loss,0.8419372766456163554748552789,0.0005141055608102378702993828578,0.0005938098484722109367558879191,0.33,mid,-0.3534914225450273205858657001,early
2024-10-03T10:30:00+00:00,2024-10-03T10:40:00+00:00,buy,-1.082706766917293233082706767,-2.160,full loss,1.533189254058215666753327556,0.0005141055608102378702993828578,0.0006409039630891085691852727442,0.33,mid,-1.291708395833562742899730585,early
