timestamp,direction,entry_price,exit_price,realized_r,max_favorable_excursion_r,max_adverse_excursion_r,trend_strength_at_entry,atr_strength_at_entry,pullback_depth_at_entry,pre_entry_extension_at_entry,london_subwindow,outcome_type
2025-03-10T07:50:00+00:00,sell,2909.13,2910.705714285714285714285714,-1.0430,0.0794,1.3768,0.0005624850994177104434689882136,0.0005021051587437991854356603187,0.4115,0.0540,london_07_09,full loss
2025-03-10T08:10:00+00:00,sell,2910.705,2910.780,-0.0295,0.5756,0.4067,0.0005683012930993887954241899178,0.0005560610656152057425942776263,1.1370,0.0925,london_07_09,BE
2025-03-10T08:35:00+00:00,sell,2912.075,2913.955,-1.0416,0.1856,1.3657,0.0005683012930993887954241899178,0.0005746858604712767444769573782,0.5915,-0.3764,london_07_09,full loss
2025-03-10T09:20:00+00:00,buy,2913.545,2914.295357142857142857142857,0.4546,1.1056,0.2817,0.0002944536850289459437623488963,0.0005408376560301927647395422936,0.4919,0.1490,london_09_11,partial lock
2025-03-10T09:55:00+00:00,buy,2908.39,2908.33,-0.0149,0.5597,0.3333,0.0002944536850289459437623488963,0.0008175938133027351693541573749,2.0221,-1.0128,london_09_11,BE
2025-03-10T10:10:00+00:00,sell,2906.755,2902.5300,1.1818,1.2937,0.0937,0.0003046127585457938891606348595,0.0009539110105706707503166188401,0.1049,1.1249,london_09_11,TP
2025-03-10T10:45:00+00:00,sell,2899.545,2899.585,-0.0080,0.5486,0.4925,0.0003046127585457938891606348595,0.001143269025169162430420957518,0.4388,1.0544,london_09_11,BE
2025-03-10T11:40:00+00:00,sell,2913.14,2909.301071428571428571428571,1.1933,2.0671,0.6745,0.002238926696536035115515084547,0.001080300718843769293273448484,0.9685,-0.4124,london_11_13,TP
2025-03-10T12:10:00+00:00,buy,2909.315,2906.097142857142857142857143,-1.0190,0.2011,1.2968,0.001657024999952274907468597809,0.001059677834368131490403973939,0.7812,-0.4309,london_11_13,full loss
2025-03-10T12:20:00+00:00,buy,2905.795,2902.878571428571428571428571,-1.0174,0.0262,1.1495,0.001657024999952274907468597809,0.0009778573567173490773775724063,1.2389,-1.0454,london_11_13,full loss
2025-03-10T12:45:00+00:00,buy,2901.995,2903.474285714285714285714286,0.4821,0.8098,0.0570,0.001657024999952274907468597809,0.001031583030742208114430642964,0.7849,-0.1368,london_11_13,partial lock
2025-03-10T12:55:00+00:00,buy,2902.925,2899.836428571428571428571429,-1.0148,0.0739,1.1418,0.001657024999952274907468597809,0.001029522999159944665599414176,0.1579,0.1934,london_11_13,full loss
2025-03-11T08:10:00+00:00,sell,2895.275,2894.41750,0.4598,0.9517,1.4129,0.0008099687360627902701916130525,0.0005168403612109705349186722703,0.8679,0.3350,london_07_09,partial lock
2025-03-11T08:35:00+00:00,sell,2899.345,2902.09,-1.0262,-0.0318,1.2617,0.0008099687360627902701916130525,0.0007319197829713725996430813256,2.0646,-0.8394,london_07_09,full loss
2025-03-11T08:55:00+00:00,sell,2902.19,2902.255,-0.0312,0.7396,0.6244,0.0008099687360627902701916130525,0.0006933020670590702221224641683,1.0376,-0.8090,london_07_09,BE
2025-03-11T09:05:00+00:00,buy,2901.645,2899.493571428571428571428571,-1.0312,0.2420,1.7566,0.001315426317650668988562560212,0.0006966647727888155517240360669,0.2357,0.2243,london_09_11,full loss
2025-03-11T09:20:00+00:00,buy,2900.62,2897.955,-1.0095,0.2121,1.1591,0.001315426317650668988562560212,0.0007449300430655755144819325530,0.9997,0.1943,london_09_11,full loss
2025-03-11T09:35:00+00:00,buy,2899.355,2900.388214285714285714285714,0.4747,1.1693,0.1677,0.001315426317650668988562560212,0.0007420433587858475677385563461,0.4431,-0.2247,london_09_11,partial lock
2025-03-11T09:50:00+00:00,buy,2900.495,2900.470,-0.0124,0.7250,0.0817,0.001315426317650668988562560212,0.0006777296843631606633082271262,0.1842,0.2279,london_09_11,BE
2025-03-11T10:00:00+00:00,buy,2901.915,2901.850,-0.0336,1.1856,0.4624,0.001218154696270037225006907297,0.0006584378752172844988217038847,0.0493,0.7671,london_09_11,BE
2025-03-11T10:10:00+00:00,buy,2904.245,2908.0650,1.1845,1.2171,0.0822,0.001218154696270037225006907297,0.0007184226085947053655666758159,0.1143,1.4002,london_09_11,TP
2025-03-11T10:45:00+00:00,buy,2909.595,2909.520,-0.0243,0.6532,0.3874,0.001218154696270037225006907297,0.0006503281837357561188296154888,0.3780,1.2128,london_09_11,BE
2025-03-11T11:10:00+00:00,buy,2910.285,2910.220,-0.0331,0.2621,0.5420,0.003059123594883162533054197996,0.0006494376694465347861494531322,0.2551,0.3640,london_11_13,BE
2025-03-11T11:25:00+00:00,buy,2911.045,2909.145,-1.0411,0.1836,1.0329,0.003059123594883162533054197996,0.0005604415612076288757944700808,0.5473,0.5254,london_11_13,full loss
2025-03-11T11:40:00+00:00,buy,2910.595,2911.47250,0.4606,0.8373,0.3963,0.003059123594883162533054197996,0.0005669090059508266564050410236,0.6932,0.4159,london_11_13,partial lock
2025-03-11T11:50:00+00:00,buy,2911.665,2911.610,-0.0301,0.6219,0.3918,0.003059123594883162533054197996,0.0005765136672991144259420355988,0.2036,0.8390,london_11_13,BE
2025-03-11T12:15:00+00:00,buy,2912.695,2912.620,-0.0427,0.8575,0.5328,0.003158225688360300102118381042,0.0005027383298493158344426275017,0.3627,0.7846,london_11_13,BE
2025-03-11T12:35:00+00:00,buy,2913.265,2913.190,-0.0331,0.5143,0.1788,0.003158225688360300102118381042,0.0005774209999803848492575665443,0.3746,0.5171,london_11_13,BE
2025-03-12T09:00:00+00:00,sell,2910.885,2910.925,-0.0113,0.5276,0.5417,0.0005469169171664584093209606852,0.0007395694694730064504984119133,0.5013,1.1058,london_09_11,BE
2025-03-12T09:25:00+00:00,sell,2911.11,2913.289285714285714285714286,-1.0235,0.0470,1.2492,0.0005469169171664584093209606852,0.0007176839785946152845831666915,0.0966,0.2720,london_09_11,full loss
2025-03-12T09:35:00+00:00,sell,2912.10,2914.62,-1.0202,-0.0526,1.4291,0.0005469169171664584093209606852,0.0007316636456618943784783456505,0.7247,0.0356,london_09_11,full loss
2025-03-12T10:00:00+00:00,buy,2915.675,2915.650,-0.0089,0.4741,0.2379,0.0003692941361846725785805614839,0.0006888955524589553482009340759,0.1624,1.2117,london_09_11,BE
2025-03-12T10:35:00+00:00,buy,2919.125,2919.050,-0.0331,0.4967,0.4614,0.0003692941361846725785805614839,0.0006592096531392473949718012915,0.3239,0.8298,london_09_11,BE
2025-03-12T10:50:00+00:00,buy,2920.235,2921.25750,0.4745,2.4292,0.0162,0.0003692941361846725785805614839,0.0006024559067340530190550223492,0.5047,0.6946,london_09_11,partial lock
2025-03-12T11:15:00+00:00,buy,2920.195,2920.120,-0.0335,0.3459,0.5690,0.0008544748269430660387278395674,0.0007416524956900009980020390552,1.0069,-0.1665,london_11_13,BE
2025-03-12T11:30:00+00:00,buy,2920.105,2917.882142857142857142857143,-1.0349,0.0163,1.3385,0.0008544748269430660387278395674,0.0007235638675980859558650502019,0.5849,-0.0406,london_11_13,full loss
2025-03-12T11:45:00+00:00,buy,2915.46,2915.385,-0.0331,0.6806,0.7689,0.0008544748269430660387278395674,0.0007555934495634022285596683621,1.1969,-1.1832,london_11_13,BE
2025-03-12T12:10:00+00:00,sell,2915.185,2914.203214285714285714285714,0.4667,0.9817,0.1925,0.0009326237798235111039046356207,0.0006958458005705935564678867165,0.5220,0.3358,london_11_13,partial lock
2025-03-12T12:25:00+00:00,sell,2913.405,2913.470,-0.0363,0.3487,0.7338,0.0009326237798235111039046356207,0.0006031161984262099589684849721,0.1058,0.8104,london_11_13,BE
2025-03-12T12:45:00+00:00,sell,2913.545,2915.448571428571428571428571,-1.0410,0.0465,1.2934,0.0009326237798235111039046356207,0.0006087216599984310033733427475,0.3472,0.2843,london_11_13,full loss
2025-03-13T08:00:00+00:00,sell,2938.515,2936.2100,1.1439,1.5012,0.1514,0.0003445929562652291237144933895,0.0005291653480070373886796048445,0.2273,1.0203,london_07_09,TP
2025-03-13T08:05:00+00:00,sell,2935.475,2935.525,-0.0104,0.5172,0.8689,0.0003445929562652291237144933895,0.0005929832825919379579378489283,0.3632,2.3713,london_07_09,BE
2025-03-13T10:20:00+00:00,sell,2941.165,2943.37,-1.0280,0.0583,1.2984,0.002258493885575927217144567054,0.0006253436354346174694055179836,2.3246,-1.1992,london_09_11,full loss
2025-03-13T10:35:00+00:00,sell,2943.32,2943.375,-0.0273,0.5159,0.3572,0.002258493885575927217144567054,0.0006644450549077202788242477308,1.2199,-0.9284,london_09_11,BE
2025-03-13T10:50:00+00:00,sell,2942.395,2942.465,-0.0338,0.6645,0.1087,0.002258493885575927217144567054,0.0006845607280618920578817943258,0.5286,0.0424,london_09_11,BE
2025-03-13T11:00:00+00:00,buy,2942.45,2942.38,-0.0341,0.6922,0.2876,0.0008650519268108330933568502534,0.0006734101548503495226896011294,0.4767,0.0936,london_11_13,BE
2025-03-13T11:15:00+00:00,buy,2945.135,2946.63250,0.4762,0.8156,0.0938,0.0008650519268108330933568502534,0.0006626108029814575691399932670,0.2195,1.3537,london_11_13,partial lock
2025-03-13T12:00:00+00:00,buy,2948.35,2946.651428571428571428571429,-1.0462,0.0246,1.5337,0.001391796036266577395382660452,0.0005269416163225435072071076794,0.3513,0.5691,london_11_13,full loss
2025-03-13T12:25:00+00:00,buy,2943.93,2943.855,-0.0453,0.6460,0.9539,0.001391796036266577395382660452,0.0005422890859408096921981706295,1.4972,-0.6766,london_11_13,BE
2025-03-13T12:45:00+00:00,buy,2944.35,2946.9625,1.1875,1.3455,0.4909,0.001391796036266577395382660452,0.0005550638905709006784976788236,0.9518,0.3760,london_11_13,TP
2025-03-14T08:00:00+00:00,sell,2985.42,2984.540357142857142857142857,0.4631,0.9898,0.1737,0.0003725961363668436730094920453,0.0006127254535388543541309083983,0.8364,-0.2460,london_07_09,partial lock
2025-03-14T08:10:00+00:00,sell,2983.89,2983.0300,0.4624,1.4194,0.3011,0.0003725961363668436730094920453,0.0005974802419794980016966906872,0.4898,0.5142,london_07_09,partial lock
2025-03-14T08:25:00+00:00,sell,2982.10,2982.175,-0.0365,0.4284,0.9249,0.0003725961363668436730094920453,0.0006687386707238090128344172392,0.0131,0.6488,london_07_09,BE
2025-03-14T08:50:00+00:00,sell,2985.76,2985.83,-0.0346,0.7558,0.1433,0.0003725961363668436730094920453,0.0006578714437862008713567079442,1.3728,-0.5278,london_07_09,BE
2025-03-14T09:05:00+00:00,sell,2982.525,2982.600,-0.0216,0.4863,0.4776,0.0009859459482333750456736764893,0.0005948848524211382417560311121,0.3823,1.5453,london_09_11,BE
2025-03-14T09:40:00+00:00,sell,2984.085,2986.200714285714285714285714,-1.0217,0.2246,1.4174,0.0009859459482333750456736764893,0.0006721224756511186482870211906,0.7520,-0.0390,london_09_11,full loss
2025-03-14T10:05:00+00:00,buy,2989.48,2991.5550,0.4826,0.8023,0.2512,0.0002450082930411738362522832579,0.0006783469456705981638995176784,0.2335,1.8524,london_09_11,partial lock
2025-03-14T10:35:00+00:00,buy,2990.365,2992.463392857142857142857142,1.1308,1.5277,0.1320,0.0002450082930411738362522832579,0.0005988410145183713053157590496,0.4585,0.0050,london_09_11,TP
2025-03-14T10:55:00+00:00,buy,2992.975,2995.9250,1.1546,1.3757,0.1115,0.0002450082930411738362522832579,0.0005658630186679904345045178352,0.0832,1.3812,london_09_11,TP
2025-03-14T11:35:00+00:00,buy,2998.135,2998.060,-0.0215,0.3763,0.1931,0.0009820191167459212466283337231,0.0005019912876993789317091719312,0.5706,1.7018,london_11_13,BE
2025-03-14T12:15:00+00:00,buy,3004.58,2998.80,-1.0070,0.0035,2.5418,0.002689247570621157675717024420,0.0005470329465510060080906672044,0.3754,3.0805,london_11_13,full loss
2025-03-14T12:40:00+00:00,buy,2990.25,2987.338571428571428571428571,-1.0087,0.7622,1.2680,0.002689247570621157675717024420,0.0009519159428363129775405167433,2.6011,-2.5238,london_11_13,full loss
2025-03-14T12:50:00+00:00,buy,2993.015,2996.15250,0.4883,0.7805,0.1253,0.002689247570621157675717024420,0.001171550953039636559072038093,1.7348,0.0876,london_11_13,partial lock
2025-03-18T07:25:00+00:00,buy,3007.635,3009.502321428571428571428571,1.1578,2.6878,0.3751,0.002876430759732322926331526971,0.0005179769591688809132734148861,1.9504,-1.7578,london_07_09,TP
2025-03-18T07:30:00+00:00,buy,3011.995,3011.920,-0.0128,0.3583,0.2681,0.002876430759732322926331526971,0.0006125559019512146535324057013,1.7808,1.3899,london_07_09,BE
2025-03-18T08:00:00+00:00,buy,3016.025,3011.275,-1.0139,0.2423,1.0790,0.001623670218778677408776502558,0.0007500573141364133287103087763,0.2512,1.6983,london_07_09,full loss
2025-03-18T08:25:00+00:00,buy,3011.93,3014.938392857142857142857142,1.1657,1.8987,0.0891,0.001623670218778677408776502558,0.0008336092267616309238429788523,1.0427,-0.6882,london_07_09,TP
2025-03-18T08:45:00+00:00,buy,3016.70,3016.65,-0.0126,0.5466,0.5693,0.001623670218778677408776502558,0.0007217111942899574171452817893,0.2000,1.5960,london_07_09,BE
2025-03-18T09:25:00+00:00,buy,3016.77,3016.695,-0.0346,0.6548,0.2075,0.001523813089272582223932082079,0.0006956513503402488054591346269,0.5647,0.0357,london_09_11,BE
2025-03-18T09:35:00+00:00,buy,3017.815,3015.675714285714285714285714,-1.0363,0.2495,1.1796,0.001523813089272582223932082079,0.0006591971854055400020261141497,0.1977,0.5161,london_09_11,full loss
2025-03-18T09:55:00+00:00,buy,3016.525,3018.759821428571428571428571,1.1271,1.5811,0.0731,0.001523813089272582223932082079,0.0006324842589325673746101732643,0.6432,-0.0824,london_09_11,TP
2025-03-18T10:05:00+00:00,buy,3018.935,3020.13750,0.4706,1.4031,0.1937,0.001079956854006194343976950389,0.0006180194794439906833326866055,0.4412,0.8880,london_09_11,partial lock
2025-03-18T10:25:00+00:00,buy,3024.485,3024.425,-0.0133,0.5782,0.1321,0.001079956854006194343976950389,0.0006289198260657628610916139929,0.0343,2.3209,london_09_11,BE
2025-03-18T10:55:00+00:00,buy,3026.56,3027.441428571428571428571428,0.4632,1.0090,0.0788,0.001079956854006194343976950389,0.0006056048897756618581732822983,0.2458,0.5344,london_09_11,partial lock
2025-03-18T11:20:00+00:00,buy,3024.19,3022.243571428571428571428571,-1.0157,0.0052,2.3533,0.002927093076842643611723361386,0.0006105672299474132734717632141,0.7581,-0.5902,london_11_13,full loss
2025-03-18T11:40:00+00:00,buy,3021.455,3021.385,-0.0379,0.4735,1.8102,0.002927093076842643611723361386,0.0005867706620342832934430151596,1.1714,-0.6130,london_11_13,BE
2025-03-18T11:55:00+00:00,buy,3020.285,3022.7600,1.1379,1.6621,0.3701,0.002927093076842643611723361386,0.0006250747937584283401296125577,1.4230,-0.3106,london_11_13,TP
2025-03-18T12:15:00+00:00,sell,3024.075,3024.105,-0.0135,0.2641,0.6027,0.002223159635610353661573969360,0.0007076368566374022452589983962,0.9760,-0.5367,london_11_13,BE
2025-03-18T12:25:00+00:00,sell,3024.04,3021.522857142857142857142858,1.1897,1.4510,0.3025,0.002223159635610353661573969360,0.0006897043671986050965373533966,0.6890,-0.1952,london_11_13,TP
2025-03-18T12:35:00+00:00,sell,3021.74,3021.815,-0.0255,0.3639,0.7347,0.002223159635610353661573969360,0.0007436438073806529693749231772,0.6160,0.6656,london_11_13,BE
2025-03-18T12:55:00+00:00,sell,3023.825,3023.885,-0.0279,0.4295,0.3831,0.002223159635610353661573969360,0.0006873810074974134632192107639,0.8696,-0.1479,london_11_13,BE
2025-03-19T08:35:00+00:00,buy,3037.745,3041.4025,1.1856,1.4084,0.2382,0.002563200333316308093276148136,0.0008542731764806578726458107694,1.2048,-0.0449,london_07_09,TP
2025-03-19T08:45:00+00:00,buy,3041.75,3041.69,-0.0127,0.4557,0.1835,0.002563200333316308093276148136,0.0008395156124072658138910127918,0.5816,1.2629,london_07_09,BE
2025-03-19T09:05:00+00:00,buy,3041.585,3038.740,-1.0271,0.2148,1.0126,0.002214591523852818191527214482,0.0008860730360906260377246828056,0.1325,0.1273,london_09_11,full loss
2025-03-19T09:25:00+00:00,buy,3040.305,3040.230,-0.0303,0.6614,0.7868,0.002214591523852818191527214482,0.0007884741802899310719442748927,0.8656,0.0856,london_09_11,BE
2025-03-19T09:40:00+00:00,buy,3039.68,3037.307857142857142857142857,-1.0326,-0.0958,1.7587,0.002214591523852818191527214482,0.0007392817076890467401812532634,0.7646,-0.1994,london_09_11,full loss
2025-03-19T09:50:00+00:00,buy,3037.295,3034.850714285714285714285714,-1.0317,-0.0148,1.6229,0.002214591523852818191527214482,0.0007553900324262695114987671996,1.4467,-0.7580,london_09_11,full loss
2025-03-19T10:05:00+00:00,sell,3033.415,3033.490,-0.0209,0.5438,0.2712,0.001015664705782010697955376071,0.0007233535348017347298703096809,0.0123,1.5919,london_09_11,BE
2025-03-19T10:25:00+00:00,sell,3033.275,3032.23750,0.4705,2.3107,0.2971,0.001015664705782010697955376071,0.0007087919876835029489043394553,0.2610,0.4088,london_09_11,partial lock
2025-03-19T10:35:00+00:00,sell,3029.265,3027.00750,0.4839,1.0407,0.2240,0.001015664705782010697955376071,0.0007712690830740036339954473666,0.2979,1.6709,london_09_11,partial lock
2025-03-19T11:00:00+00:00,sell,3024.335,3024.405,-0.0196,0.4053,0.7475,0.002690219980943795163613120715,0.0007654385483449664562675034139,0.0917,1.4158,london_11_13,BE
2025-03-19T11:10:00+00:00,sell,3025.75,3028.344285714285714285714286,-1.0257,0.0593,1.0161,0.002690219980943795163613120715,0.0008127666927595541987673707339,0.2290,0.2508,london_11_13,full loss
2025-03-19T11:45:00+00:00,sell,3029.425,3031.418571428571428571428571,-1.0127,-0.0279,1.0033,0.002690219980943795163613120715,0.0006250442081437295168934053240,0.7272,-0.4209,london_11_13,full loss
2025-03-19T11:55:00+00:00,sell,3030.315,3029.453928571428571428571428,0.4599,1.0443,0.0614,0.002690219980943795163613120715,0.0006062477460170795924091748006,0.9893,-0.4178,london_11_13,partial lock
2025-03-19T12:45:00+00:00,sell,3036.275,3034.032142857142857142857142,1.1809,1.2926,0.0553,0.003268317533148367763006351742,0.0006172926635331536033047741376,1.0234,-0.1911,london_11_13,TP
2025-03-20T08:00:00+00:00,sell,3046.645,3048.694285714285714285714286,-1.0380,-0.0481,1.0662,0.0002359933337414875878005310647,0.0006233870241721307785796810058,0.1828,0.0067,london_07_09,full loss
2025-03-20T08:25:00+00:00,sell,3049.575,3047.289107142857142857142858,1.1340,1.8976,0.0174,0.0002359933337414875878005310647,0.0006363727921939519991755494191,1.1761,-0.2332,london_07_09,TP
2025-03-20T08:45:00+00:00,sell,3049.355,3049.430,-0.0386,0.4396,0.3985,0.0002359933337414875878005310647,0.0006132293576176531351760820875,0.7685,-0.1268,london_07_09,BE
2025-03-20T08:55:00+00:00,sell,3048.965,3046.775714285714285714285714,1.1484,1.9644,-0.0026,0.0002359933337414875878005310647,0.0006006574434669835189342968839,0.1777,0.2155,london_07_09,TP
2025-03-20T10:05:00+00:00,sell,3040.835,3040.910,-0.0236,0.7291,0.6630,0.001706861034335800152465605073,0.0006149474992683111305497367564,0.4029,1.2549,london_09_11,BE
2025-03-20T10:40:00+00:00,sell,3040.035,3040.110,-0.0309,0.4227,1.3381,0.001706861034335800152465605073,0.0006104102436143053094413407035,0.5251,0.7413,london_09_11,BE
2025-03-20T10:55:00+00:00,sell,3041.705,3041.780,-0.0376,0.3985,1.0100,0.001706861034335800152465605073,0.0006312093576787275871364792983,0.7773,0.0039,london_09_11,BE
2025-03-20T11:25:00+00:00,sell,3044.615,3044.690,-0.0381,1.0888,0.8299,0.001663951565783705279119965941,0.0006223950549973888967349713764,1.0836,-0.5612,london_11_13,BE
2025-03-20T11:45:00+00:00,sell,3042.945,3043.020,-0.0227,0.6793,0.2073,0.001663951565783705279119965941,0.0006133474546432726135784281967,0.8162,0.9144,london_11_13,BE
2025-03-20T12:00:00+00:00,sell,3039.395,3035.0200,1.1840,1.3708,0.1475,0.002073223090289555290979344006,0.0006168838646211346057042839706,0.2755,1.6552,london_11_13,TP
2025-03-20T12:10:00+00:00,sell,3034.635,3028.2325,1.2069,1.7182,0.0028,0.002073223090289555290979344006,0.0007049390927916388339295305693,0.0034,2.4413,london_11_13,TP
2025-03-20T12:50:00+00:00,sell,3032.155,3035.445,-1.0077,0.0260,1.0368,0.002073223090289555290979344006,0.001052031013478529003406733658,0.8533,-0.4960,london_11_13,full loss
2025-03-21T08:10:00+00:00,sell,3030.995,3033.135,-1.0363,0.1961,1.0920,0.002455079353312902430171304256,0.0006697393295348445907826712372,1.3234,-0.9293,london_07_09,full loss
2025-03-21T08:35:00+00:00,sell,3032.945,3030.520357142857142857142858,1.1379,2.2457,0.4811,0.002455079353312902430171304256,0.0006777780185143143514667606168,0.6841,-0.6744,london_07_09,TP
2025-03-21T08:45:00+00:00,sell,3029.33,3029.405,-0.0162,0.2672,0.4138,0.002455079353312902430171304256,0.0007648850786105688066472380197,0.7651,1.2072,london_07_09,BE
2025-03-21T09:15:00+00:00,sell,3030.125,3032.545,-1.0320,0.1770,1.3923,0.001343975027002429465708030840,0.0006192465699821698475243809183,0.9889,0.2315,london_09_11,full loss
2025-03-21T09:30:00+00:00,sell,3031.665,3031.740,-0.0371,0.7495,0.4180,0.001343975027002429465708030840,0.0006420169841175600244649701396,0.5995,-0.2912,london_09_11,BE
2025-03-21T09:45:00+00:00,sell,3030.675,3030.750,-0.0355,0.5366,0.5839,0.001343975027002429465708030840,0.0006731007176441474882454837911,0.2664,0.3659,london_09_11,BE
2025-03-21T10:00:00+00:00,buy,3033.705,3029.465,-1.0180,0.2437,1.5306,0.0003268581444494377855126333322,0.0006284314736565010988721197282,0.8982,1.2472,london_09_11,full loss
2025-03-21T10:20:00+00:00,buy,3029.015,3031.581071428571428571428571,1.1416,1.2345,0.7941,0.0003268581444494377855126333322,0.0007173655281574223514308164384,1.5850,-0.8441,london_09_11,TP
2025-03-21T10:30:00+00:00,buy,3031.625,3031.550,-0.0171,0.6542,0.1331,0.0003268581444494377855126333322,0.0007601015039454121771748068526,1.0712,0.8035,london_09_11,BE
2025-03-21T11:20:00+00:00,buy,3030.185,3030.110,-0.0364,0.5900,0.5269,0.0006674797302787210197827675113,0.0006548560000414883570940611773,0.9103,-0.4164,london_11_13,BE
2025-03-21T11:50:00+00:00,buy,3030.12,3032.115535714285714285714286,1.1426,1.5861,0.5611,0.0006674797302787210197827675113,0.0005598644821501059145734021231,0.4142,0.4641,london_11_13,TP
2025-03-21T12:15:00+00:00,sell,3032.58,3032.655,-0.0439,0.3801,0.4327,0.0003093570250096338527054306245,0.0005506789508741616160283846971,0.9826,-0.5635,london_11_13,BE
2025-03-21T12:30:00+00:00,sell,3031.135,3033.255,-1.0367,0.1296,1.0391,0.0003093570250096338527054306245,0.0005033433687810230124063771909,0.5927,0.7312,london_11_13,full loss
2025-03-24T08:40:00+00:00,buy,3024.805,3024.730,-0.0242,0.2666,0.0598,0.0005702407975773235945619330139,0.0005400718175081506684658040318,0.2670,1.5817,london_07_09,BE
2025-03-24T09:05:00+00:00,buy,3025.985,3028.3225,1.1543,1.4395,0.5753,0.001625291084455783475190491223,0.0005629947449102678438646791970,0.1480,0.8969,london_09_11,TP
2025-03-24T09:20:00+00:00,buy,3026.475,3024.77,-1.0302,0.4743,1.2417,0.001625291084455783475190491223,0.0005303243073568041765104330156,0.4331,0.5825,london_09_11,full loss
2025-03-24T09:40:00+00:00,buy,3022.675,3022.600,-0.0447,0.2712,0.9804,0.001625291084455783475190491223,0.0005369041238584879532137209252,1.4858,-0.7772,london_09_11,BE
2025-03-24T10:15:00+00:00,sell,3023.83,3023.905,-0.0428,0.8679,0.5538,0.001289826867588546503372974520,0.0005560463545185262173257808033,0.9349,-0.1499,london_09_11,BE
2025-03-24T10:25:00+00:00,sell,3023.285,3025.247142857142857142857143,-1.0397,0.3524,1.7407,0.001289826867588546503372974520,0.0005993804433288980283053102697,0.4683,0.3263,london_09_11,full loss
2025-03-24T10:35:00+00:00,sell,3025.325,3027.270714285714285714285714,-1.0291,0.0079,1.2509,0.001289826867588546503372974520,0.0006001567679362351141289463496,1.2193,-0.5749,london_09_11,full loss
2025-03-24T11:20:00+00:00,buy,3030.085,3030.010,-0.0404,0.3041,0.9823,0.001741356066950213336667917670,0.0005883997553992042459077221339,0.5699,0.3724,london_11_13,BE
2025-03-24T11:55:00+00:00,buy,3023.685,3025.650178571428571428571429,1.1121,1.3044,0.1217,0.001741356066950213336667917670,0.0005596432268522915134085225466,1.3989,-0.8670,london_11_13,TP
2025-03-24T12:30:00+00:00,sell,3030.155,3028.69750,0.4755,0.7749,0.0212,0.0006257696949832811850238106105,0.0007373369219577898184331401830,1.4281,-0.1884,london_11_13,partial lock
2025-03-24T12:55:00+00:00,sell,3028.095,3028.170,-0.0354,0.5928,0.5314,0.0006257696949832811850238106105,0.0006809909869533732288219351277,0.2144,0.5858,london_11_13,BE
2025-03-25T11:10:00+00:00,buy,3021.295,3019.413571428571428571428571,-1.0386,0.2457,1.2449,0.0004955739801880300766964582409,0.0005747441667368054721507962250,0.4945,0.3406,london_11_13,full loss
2025-03-25T12:35:00+00:00,buy,3023.605,3023.555,-0.0171,0.2718,0.3538,0.001152308367336019832152875099,0.0005083934530640863966480050990,1.0184,0.8357,london_11_13,BE
2025-03-26T08:20:00+00:00,buy,3024.765,3024.690,-0.0437,0.6676,0.1312,0.0009508619050882120544412868074,0.0005422043250713296238622801014,0.0617,0.7981,london_07_09,BE
2025-03-26T08:40:00+00:00,buy,3025.045,3024.970,-0.0448,0.6117,0.1402,0.0009508619050882120544412868074,0.0005291669952807088051404523966,0.0328,0.2358,london_07_09,BE
2025-03-26T10:25:00+00:00,buy,3027.755,3026.012142857142857142857143,-1.0450,0.1169,1.2561,0.002985116870381734423865392624,0.0005260982477861408263564369890,1.3430,-0.4578,london_09_11,full loss
2025-03-26T10:55:00+00:00,buy,3024.055,3022.370,-1.0466,0.0466,1.1273,0.002985116870381734423865392624,0.0005076091773093737392443071713,1.4460,-1.2049,london_09_11,full loss
2025-03-26T11:15:00+00:00,sell,3020.39,3018.8750,0.4764,0.8994,0.1855,0.001685928234786696669433711532,0.0005434384185894722404182915033,0.2447,1.6561,london_11_13,partial lock
2025-03-26T11:55:00+00:00,sell,3018.615,3018.690,-0.0434,0.5647,0.9355,0.001685928234786696669433711532,0.0005470679571034360694776305520,0.2415,0.5033,london_11_13,BE
2025-03-26T12:10:00+00:00,sell,3018.20,3020.305,-1.0369,-0.0296,1.3596,0.0003895376366188189256872756063,0.0005540070494498030801939994954,0.7890,0.3832,london_11_13,full loss
2025-03-26T12:30:00+00:00,sell,3021.955,3022.030,-0.0407,0.2954,1.2222,0.0003895376366188189256872756063,0.0005663175320657211968681411406,1.4435,-0.4093,london_11_13,BE
2025-03-26T12:40:00+00:00,sell,3022.775,3022.850,-0.0426,0.9521,0.7475,0.0003895376366188189256872756063,0.0005571846814382831717466251101,0.5193,-0.5074,london_11_13,BE
2025-03-26T12:55:00+00:00,sell,3023.295,3025.131428571428571428571429,-1.0426,-0.0028,1.6663,0.0003895376366188189256872756063,0.0005743449490720702501129316682,0.8107,-0.3672,london_11_13,full loss
2025-03-27T07:10:00+00:00,buy,3033.865,3034.81750,0.4635,0.9513,0.6594,0.003022573351256659435768331581,0.0005488184745812992988967594988,0.8078,0.1772,london_07_09,partial lock
2025-03-27T07:30:00+00:00,buy,3033.495,3034.37750,0.4657,1.0475,0.6095,0.003022573351256659435768331581,0.0005761906802629143710479606335,0.6810,-0.1317,london_07_09,partial lock
